RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported
12485,TOWED VEHICLE,201404686,100,CHANCELLOR ST,CPD ,2014-08-25T00:00:00.000Z,0032
12486,LARCENY-SHOPLIFTING,201404687,2400,FONTANE AVE,CPD ,2014-08-25T00:00:00.000Z,0048
12487,ASSAULT-AGGRAVATED,201404688,700,ELLIOTT AVE,CPD ,2014-08-25T00:00:00.000Z,0240
12488,DRIVE UNDER THE INFLUENCE,201404689,100,ELLIOTT AVE,CPD ,2014-08-25T00:00:00.000Z,0410
12489,TOWED VEHICLE,201404690,100,ELLIOTT AVE,CPD ,2014-08-25T00:00:00.000Z,0415
12490,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404691,200,14TH ST NW,CPD ,2014-08-25T00:00:00.000Z,0418
12491,TRAFFIC-ACCIDENT,201404692,700,W MAIN ST,CPD ,2014-08-25T00:00:00.000Z,1130
12492,ASSAULT-SIMPLE,201404693,400,GARRETT ST,CPD ,2014-08-25T00:00:00.000Z,0944
12493,LARCENY-THEFT FROM BUILDING,201404694,100,14TH ST NW,CPD ,2014-08-25T00:00:00.000Z,0934
12494,TOWED VEHICLE,201404696,1800,UNIVERSITY CIR,CPD ,2014-08-25T00:00:00.000Z,1148
12495,TOWED VEHICLE,201404697,1700,JEFFERSON PARK AVE,CPD ,2014-08-25T00:00:00.000Z,1302
12496,LARCENY-ALL OTHER LARCENY,201404699,1800,HYDRAULIC RD,CPD ,2014-08-25T00:00:00.000Z,1503
12497,LARCENY-ALL OTHER LARCENY,201404701,2000,MICHIE DR,CPD ,2014-08-25T00:00:00.000Z,1710
12498,TOWED VEHICLE,201404702,0,UNIVERSITY CIR,CPD ,2014-08-25T00:00:00.000Z,1608
12499,LARCENY-ALL OTHER LARCENY,201404703,1000,W MAIN ST,CPD ,2014-08-25T00:00:00.000Z,1715
12500,ANIMAL-COMPLAINT,201404704,700,PRESTON AVE,CPD ,2014-08-27T00:00:00.000Z,1411
12501,ANIMAL-COMPLAINT,201404705,800,2ND ST NE,CPD ,2014-08-25T00:00:00.000Z,1817
12502,ASSAULT-SIMPLE,201404706,200,MONTICELLO AVE,CPD ,2014-08-25T19:29:00.000Z,1929
12503,ASSIST CITIZEN-MENTAL/TDO/ECO,201404707,700,E MARKET ST,CPD ,2014-08-25T00:00:00.000Z,1935
12504,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404708,200,W WATER ST,CPD ,2014-08-25T00:00:00.000Z,2240
12505,ASSAULT-AGGRAVATED,201404709,1300,CARLTON AVE,CPD ,2014-08-26T00:00:00.000Z,0035
12506,FAMILY OFFENSE-NON-VIOLENT,201404710,400,GARRETT ST,CPD ,2014-08-26T00:00:00.000Z,0523
12507,FRAUD-CREDIT CARD/ATM,201404711,1600,EMMET ST N,CPD ,2014-08-26T00:00:00.000Z,0910
12508,TOWED VEHICLE,201404712,400,CARLTON RD,CPD ,2014-08-26T00:00:00.000Z,1010
12509,ANIMAL-BITE,201404714,400,MONTICELLO RD,CPD ,2014-08-26T00:00:00.000Z,1500
12510,FAMILY OFFENSE-NON-VIOLENT,201404715,1100,DRUID AVE,CPD ,2014-08-26T00:00:00.000Z,1302
12511,FRAUD-CREDIT CARD/ATM,201404716,800,PROSPECT AVE,CPD ,2014-08-26T00:00:00.000Z,1345
12512,ASSAULT-SIMPLE,201404717,800,BOLLING AVE,CPD ,2014-08-25T00:00:00.000Z,0355
12513,PROPERTY-LOST,201404718,4000,CITY WALK WAY,CPD ,2014-08-26T00:00:00.000Z,1530
12514,LARCENY-THEFT FROM MOTOR VEHICLE,201404719,200,E WATER ST,CPD ,2014-08-26T00:00:00.000Z,1615
12515,FRAUD-CREDIT CARD/ATM,201404720,600,E MARKET ST,CPD ,2014-08-26T00:00:00.000Z,1639
12516,DRUG/NARCOTIC VIOLATION,201404721,1600,EMMET ST N,CPD ,2014-08-26T00:00:00.000Z,1845
12517,LARCENY-THEFT FROM MOTOR VEHICLE,201404722,300,E MARKET ST,CPD ,2014-08-25T00:00:00.000Z,2048
12518,LARCENY-THEFT FROM MOTOR VEHICLE,201404723,300,15TH ST NW,CPD ,2014-08-24T00:00:00.000Z,1338
12519,WARRANT SERVICE/ AGENCIES WARRANTS,201404724,600,HINTON AVE,CPD ,2014-08-26T00:00:00.000Z,1630
12520,ASSAULT-AGGRAVATED,201404725,200,RIDGE MCINTIRE RD,CPD ,2014-08-26T00:00:00.000Z,1749
12521,PROPERTY-FOUND/RECOVERED,201404726,200,RIDGE ST,CPD ,2014-08-26T00:00:00.000Z,1630
12522,DRUG/NARCOTIC VIOLATION,201404727,600,E MARKET ST,CPD ,2015-03-11T00:00:00.000Z,1500
12523,TRAFFIC-HIT AND RUN,201404728,100,EMMET ST N,CPD ,2014-08-26T00:00:00.000Z,1818
12524,ASSIST CITIZEN-MENTAL/TDO/ECO,201404729,200,SUNSET AVE,CPD ,2014-08-26T00:00:00.000Z,1809
12525,COUNTERFEITING/FORGERY,201404730,1100,5TH ST SW,CPD ,2014-08-26T00:00:00.000Z,1845
12526,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201404731,1100,EMMET ST N,CPD ,2014-08-26T00:00:00.000Z,1752
12527,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404732,2500,JEFFERSON PARK AVE,CPD ,2014-08-26T19:05:00.000Z,1905
12528,FRAUD-FRAUD BY IMPERSONATION,201404733,800,HARDY DR,CPD ,2014-08-26T00:00:00.000Z,1919
12529,ASSIST AGENCY-ARREST/WARRANT/SUMMONS SERVICE,201404734,2200,N. BERKSHIRE RD,CPD ,2014-08-27T00:00:00.000Z,0813
12530,ASSAULT-AGGRAVATED,201404735,2200,N. BERKSHIRE RD,CPD ,2014-08-27T00:00:00.000Z,0820
12531,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404736,2300,FONTAINE AVE,CPD ,2014-08-26T00:00:00.000Z,2304
12532,TOWED VEHICLE,201404737,0,UNIVERSITY WAY,CPD ,2014-08-27T00:00:00.000Z,0048
12533,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404738,300,14TH ST NW,CPD ,2014-08-27T00:00:00.000Z,0215
12534,LARCENY-ALL OTHER LARCENY,201404739,200,HUNTLEY AVE,CPD ,2014-08-27T00:00:00.000Z,0820
12535,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404740,700,PROSPECT AVE,CPD ,2014-08-27T00:00:00.000Z,0820
12536,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404741,1000,PRESTON AVE,CPD ,2014-08-27T08:43:00.000Z,0843
12537,ASSAULT-INTIMIDATION,201404743,100,2ND ST NW,CPD ,2014-08-27T00:00:00.000Z,1208
12538,LARCENY-THEFT FROM BUILDING,201404744,1100,LITTLE HIGH ST,CPD ,2014-08-27T00:00:00.000Z,1349
12539,PHONE CALLS-ANNOYING,201404747,500,STONEHENGE AVE,CPD ,2014-08-27T00:00:00.000Z,1320
12540,LARCENY-ALL OTHER LARCENY,201404748,100,W MAIN ST,CPD ,2014-08-27T00:00:00.000Z,1430
12541,TRAFFIC-HIT AND RUN,201404749,1900,EMMET ST,CPD ,2014-08-27T00:00:00.000Z,1515
12542,LARCENY-SHOPLIFTING,201404750,1800,HYDRAULIC RD,CPD ,2014-08-27T00:00:00.000Z,1604
12543,TRAFFIC-HIT AND RUN,201404751,400,13TH ST NW,CPD ,2014-08-27T00:00:00.000Z,1548
12544,DRUNKENNESS (DIP),201404752,400,4TH ST NW,CPD ,2014-08-27T00:00:00.000Z,1629
12545,LARCENY-ALL OTHER LARCENY,201404753,1400,MELBOURNE RD,CPD ,2014-08-27T00:00:00.000Z,1617
12546,DOA,201404754,100,MORRIS PAUL CT,CPD ,2014-08-27T00:00:00.000Z,2320
12547,TOWED VEHICLE,201404755,300,E MARKET ST,CPD ,2014-08-27T00:00:00.000Z,1642
12548,ASSIST AGENCY-BACKUP/ASSISTANCE,201404756,1200,LEE ST,CPD ,2014-08-27T00:00:00.000Z,1721
12549,TRAFFIC-HIT AND RUN,201404757,1000,EMMET ST N,CPD ,2014-08-27T00:00:00.000Z,1755
12550,LARCENY-SHOPLIFTING,201404758,1800,HYDRAULIC RD,CPD ,2014-08-27T00:00:00.000Z,1803
12551,PROPERTY-FOUND/RECOVERED,201404760,600,E MARKET ST,CPD ,2014-08-27T00:00:00.000Z,1949
12552,PROPERTY-FOUND/RECOVERED,201404761,600,E MARKET ST,CPD ,2014-08-27T00:00:00.000Z,1949
12553,ROBBERY,201404763,1600,EMMET ST N,CPD ,2014-08-27T00:00:00.000Z,2229
12554,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404764,700,W MAIN ST,CPD ,2014-08-27T00:00:00.000Z,2141
12555,LARCENY-ALL OTHER LARCENY,201404765,2100,ANGUS RD,CPD ,2014-08-27T00:00:00.000Z,2230
12556,DISORDERLY CONDUCT,201404766,200,RIDGE ST,CPD ,2014-08-27T00:00:00.000Z,2215
12557,LARCENY-ALL OTHER LARCENY,201404767,300,E MAIN ST,CPD ,2014-08-28T00:00:00.000Z,0310
12558,TRAFFIC-HIT AND RUN,201404769,1100,W MAIN ST,CPD ,2014-08-28T00:00:00.000Z,0901
12559,BURGLARY/BREAKING AND ENTERING,201404771,1100,CHERRY ST,CPD ,2014-08-28T00:00:00.000Z,1015
12560,TOWED VEHICLE,201404772,400,E JEFFERSON ST,CPD ,2014-08-28T00:00:00.000Z,0948
12561,LARCENY-ALL OTHER LARCENY,201404773,600,E MARKET ST,CPD ,2014-08-28T00:00:00.000Z,0931
12562,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404774,300,2ND ST SE,CPD ,2014-08-28T00:00:00.000Z,1228
12563,LARCENY-THEFT FROM BUILDING,201404775,300,E JEFFERSON ST,CPD ,2014-08-22T00:00:00.000Z,1904
12564,DRUG/NARCOTIC VIOLATION,201404776,400,WHITEHEAD RD,CPD ,2015-02-19T00:00:00.000Z,1300
12565,FRAUD-WIRE FRAUD,201404777,100,E MAIN ST,CPD ,2014-08-28T00:00:00.000Z,1503
12566,PROPERTY-LOST,201404779,1100,EMMET ST N,CPD ,2014-08-28T00:00:00.000Z,1504
12567,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404780,2300,HYDRAULIC RD,CPD ,2014-08-28T00:00:00.000Z,1538
12568,ASSAULT-SIMPLE,201404781,600,W MAIN ST,CPD ,2014-08-28T00:00:00.000Z,1933
12569,ASSAULT-SIMPLE,201404782,400,W MAIN ST,CPD ,2014-08-28T00:00:00.000Z,2018
12570,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404783,100,MINOR RD,CPD ,2014-08-28T00:00:00.000Z,1816
12571,LARCENY-SHOPLIFTING,201404784,200,ZAN RD,CPD ,2014-08-28T00:00:00.000Z,1913
12572,LARCENY-ALL OTHER LARCENY,201404785,1600,JEFFERSON PARK AVE,CPD ,2014-08-28T00:00:00.000Z,1914
12573,LARCENY-ALL OTHER LARCENY,201404786,700,PINE ST,CPD ,2014-08-28T00:00:00.000Z,2138
12574,LARCENY-THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,201404787,900,ANDERSON ST,CPD ,2014-08-28T00:00:00.000Z,2214
12575,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404788,900,MONTICELLO AVE,CPD ,2014-08-28T00:00:00.000Z,2230
12576,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404789,600,E WATER ST,CPD ,2014-08-29T00:00:00.000Z,0031
12577,ASSAULT-SIMPLE,201404790,100,LONGWOOD DR,CPD ,2014-08-29T00:00:00.000Z,0158
12578,ASSAULT-SIMPLE,201404791,0,UNIVERSITY CIR,CPD ,2014-08-29T00:00:00.000Z,0253
12579,BURGLARY/BREAKING AND ENTERING,201404792,1600,GRADY AVE,CPD ,2014-08-29T00:00:00.000Z,0700
12580,TOWED VEHICLE,201404793,400,PARK ST,CPD ,2014-08-29T03:30:00.000Z,0330
12581,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404794,1600,EMMET ST,CPD ,2014-08-29T00:00:00.000Z,0526
12582,DRIVE UNDER THE INFLUENCE,201404795,400,OAK ST,CPD ,2014-08-29T00:00:00.000Z,0500
12583,ASSIST CITIZEN-MENTAL/TDO/ECO,201404796,2300,FONTAINE AVE,CPD ,2014-08-29T00:00:00.000Z,0630
12584,TRAFFIC-HIT AND RUN,201404797,800,MONTICELLO RD,CPD ,2014-08-29T00:00:00.000Z,0714
12585,TOWED VEHICLE,201404798,800,MONTICELLO RD,CPD ,2014-08-29T00:00:00.000Z,0608
12586,PROPERTY-LOST,201404799,1600,EMMET ST,CPD ,2014-08-29T00:00:00.000Z,0810
12587,ASSAULT-SIMPLE,201404800,700,HARRIS ST,CPD ,2014-08-29T00:00:00.000Z,1030
12588,TOWED VEHICLE,201404801,1500,VIRGINIA AVE,CPD ,2014-08-29T09:35:00.000Z,0935
12589,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404802,100,CHANCELLOR ST,CPD ,2014-08-29T00:00:00.000Z,1030
12590,PROPERTY-FOUND/RECOVERED,201404803,700,HENRY AVE,CPD ,2014-08-29T00:00:00.000Z,1150
12591,LARCENY-SHOPLIFTING,201404804,1500,UNIVERSITY AVE,CPD ,2014-08-29T00:00:00.000Z,1332
12592,TRAFFIC-HIT AND RUN,201404805,1200,EMMET ST N,CPD ,2014-08-29T00:00:00.000Z,1335
12593,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201404806,400,E WATER ST,CPD ,2014-08-29T00:00:00.000Z,1241
12594,PHONE CALLS-THREATENING OR OBSCENE,201404807,500,16TH ST NW,CPD ,2014-08-29T00:00:00.000Z,1146
12595,LARCENY-THEFT FROM BUILDING,201404808,100,MADISON LN,CPD ,2014-08-29T00:00:00.000Z,1347
12596,TRAFFIC-ACCIDENT,201404809,900,RIVER RD,CPD ,2014-08-29T00:00:00.000Z,1404
12597,DRUG/NARCOTIC VIOLATION,201404810,600,E MARKET ST,CPD ,2014-08-29T00:00:00.000Z,1505
12598,PROPERTY-FOUND/RECOVERED,201404811,600,E MAIN ST,CPD ,2014-08-29T00:00:00.000Z,0930
12599,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404812,2400,JEFFERSON PARK AVE,CPD ,2014-08-29T00:00:00.000Z,1600
12600,TRAFFIC-ACCIDENT,201404813,400,EMMET ST S,CPD ,2014-08-29T00:00:00.000Z,1725
12601,TRAFFIC-HIT AND RUN,201404814,1500,E HIGH ST,CPD ,2014-08-29T00:00:00.000Z,1833
12602,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201404815,1100,EMMET ST N,CPD ,2014-08-29T00:00:00.000Z,1931
12603,ASSAULT-INTIMIDATION,201404816,800,NASSAU ST,CPD ,2014-08-29T00:00:00.000Z,2148
12604,LARCENY-THEFT FROM MOTOR VEHICLE,201404817,2500,WILLARD DR,CPD ,2014-08-29T00:00:00.000Z,2023
12605,COUNTERFEITING/FORGERY,201404818,100,14TH ST NW,CPD ,2014-08-30T00:00:00.000Z,0345
12606,ASSAULT-INTIMIDATION,201404819,700,ORANGEDALE AVE,CPD ,2014-08-30T00:00:00.000Z,0215
12607,LARCENY-SHOPLIFTING,201404820,1900,EMMET ST N,CPD ,2014-08-30T00:00:00.000Z,0429
12608,TOWED VEHICLE,201404821,200,WATER ST,CPD ,2014-08-30T00:00:00.000Z,0500
12609,PROPERTY-FOUND/RECOVERED,201404822,600,E MARKET ST,CPD ,2014-08-30T00:00:00.000Z,0930
12610,TOWED VEHICLE,201404823,1700,JEFFERSON PARK AVE,CPD ,2014-08-30T00:00:00.000Z,0901
12611,TOWED VEHICLE,201404824,1900,JEFFERSON PARK AVE,CPD ,2014-08-30T00:00:00.000Z,0800
12612,PROPERTY-FOUND/RECOVERED,201404825,100,BURNET ST,CPD ,2014-08-30T00:00:00.000Z,0943
12613,TOWED VEHICLE,201404826,1900,JEFFERSON PARK AVE,CPD ,2014-08-30T00:00:00.000Z,0800
12614,TOWED VEHICLE,201404827,1900,JEFFERSON PARK AVE,CPD ,2014-08-30T00:00:00.000Z,0800
12615,TOWED VEHICLE,201404828,1900,JEFFERSON PARK AVE,CPD ,2014-08-30T00:00:00.000Z,0800
12616,TOWED VEHICLE,201404829,2100,JEFFERSON PARK AVE,CPD ,2014-08-30T00:00:00.000Z,0800
12617,TOWED VEHICLE,201404830,1900,JEFFERSON PARK AVE,CPD ,2014-08-30T00:00:00.000Z,0800
12618,TOWED VEHICLE,201404831,1900,JEFFERSON PARK AVE,CPD ,2014-08-30T00:00:00.000Z,0800
12619,TOWED VEHICLE,201404832,1900,JEFFERSON PARK AVE,CPD ,2014-08-30T00:00:00.000Z,0800
12620,PROPERTY-LOST,201404833,1300,JEFFERSON PARK AVE,CPD ,2014-08-30T00:00:00.000Z,1030
12621,PROPERTY-FOUND/RECOVERED,201404834,100,2ND ST ME,CPD ,2014-08-30T00:00:00.000Z,1043
12622,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404835,4000,CITY WALK WAY,CPD ,2014-08-30T00:00:00.000Z,1200
12623,EMBEZZLEMENT,201404836,1300,LONG ST,CPD ,2014-08-30T00:00:00.000Z,1230
12624,PROPERTY-LOST,201404837,1200,PARK ST,CPD ,2014-08-30T00:00:00.000Z,1641
12625,COUNTERFEITING/FORGERY,201404838,1100,5TH ST SW,CPD ,2014-08-30T00:00:00.000Z,1804
12626,PROPERTY-FOUND/RECOVERED,201404840,200,W MAIN ST,CPD ,2014-08-30T19:00:00.000Z,1900
12627,TRAFFIC-HIT AND RUN,201404841,100,EMMET ST N,CPD ,2014-08-30T00:00:00.000Z,1857
12628,TRAFFIC-HIT AND RUN,201404842,1100,EMMET ST N,CPD ,2014-08-30T00:00:00.000Z,2104
12629,BURGLARY/BREAKING AND ENTERING,201404843,100,LEWIS MOUNTAIN CIR,CPD ,2014-08-30T00:00:00.000Z,2314
12630,ASSAULT-SIMPLE,201404844,800,BOLLING AVE,CPD ,2014-08-30T00:00:00.000Z,2240
12631,LARCENY-THEFT FROM BUILDING,201404845,800,HARDY DR,CPD ,2014-08-30T00:00:00.000Z,2145
12632,ROBBERY,201404847,700,PROSPECT AVE,CPD ,2014-08-30T00:00:00.000Z,2323
12633,MISSING PERSON-JUVENILE,201404848,1400,HAMPTON ST,CPD ,2014-08-31T00:00:00.000Z,0031
12634,DRIVE UNDER THE INFLUENCE,201404849,2000,BLACK HESSIAN RD,CPD ,2014-08-31T00:00:00.000Z,0438
12635,LARCENY-THEFT FROM MOTOR VEHICLE,201404850,200,GARRETT ST,CPD ,2014-09-01T00:00:00.000Z,0114
12636,TOWED VEHICLE,201404851,700,PROSPECT AVE,CPD ,2014-08-31T00:00:00.000Z,0329
12637,ASSIST CITIZEN-MENTAL/TDO/ECO,201404852,500,7 1/2 ST SW,CPD ,2014-08-31T00:00:00.000Z,0430
12638,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404853,900,GRADY AVE,CPD ,2014-08-31T00:00:00.000Z,2027
12639,TOWED VEHICLE,201404855,0,UNIVERSITY CIR,CPD ,2014-08-31T00:00:00.000Z,0838
12640,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404856,800,W MAIN ST,CPD ,2014-08-31T00:00:00.000Z,0951
12641,BURGLARY/BREAKING AND ENTERING,201404857,1400,GORDON AVE,CPD ,2014-08-31T00:00:00.000Z,1204
12642,LARCENY-THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,201404858,1600,EMMET ST N,CPD ,2014-08-31T00:00:00.000Z,1130
12643,LARCENY-ALL OTHER LARCENY,201404859,500,250 BYPASS,CPD ,2014-08-31T00:00:00.000Z,1255
12644,TRAFFIC-HIT AND RUN,201404860,100,STADIUM RD,CPD ,2014-08-31T00:00:00.000Z,1400
12645,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404861,600,BAILEY RD,CPD ,2014-08-31T00:00:00.000Z,1630
12646,ASSIST AGENCY-OTHER,201404862,500,E MARKET ST,CPD ,2014-08-31T00:00:00.000Z,1529
12647,BURGLARY/BREAKING AND ENTERING,201404863,500,PARK HILL,CPD ,2014-08-31T16:36:00.000Z,1636
12648,LARCENY-THEFT FROM MOTOR VEHICLE,201404864,1200,W MAIN ST,CPD ,2014-08-31T00:00:00.000Z,2058
12649,ASSAULT-SIMPLE,201404865,200,RIDGE ST,CPD ,2014-08-31T00:00:00.000Z,1908
12650,PROPERTY-FOUND/RECOVERED,201404866,1400,HAMPTON ST,CPD ,2014-08-31T00:00:00.000Z,1953
12651,LARCENY-ALL OTHER LARCENY,201404867,700,KING ST,CPD ,2014-09-01T00:00:00.000Z,0930
12652,PROPERTY-FOUND/RECOVERED,201404868,100,WATERBURY CT,CPD ,2014-09-01T00:00:00.000Z,0930
12653,TRAFFIC-HIT AND RUN,201404869,900,CHERRY AVE,CPD ,2014-09-01T10:15:00.000Z,1015
12654,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201404870,100,SEMINOLE CT,CPD ,2014-09-01T00:00:00.000Z,1009
12655,TRAFFIC-HIT AND RUN,201404871,500,CLEVELAND AVE,CPD ,2014-09-01T00:00:00.000Z,1310
12656,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404872,1300,ROSE HILL DR,CPD ,2014-09-01T00:00:00.000Z,1345
12657,ASSIST CITIZEN-MENTAL/TDO/ECO,201404873,500,GRADY AVE,CPD ,2014-09-01T00:00:00.000Z,1400
12658,TOWED VEHICLE,201404874,1900,THOMSON RD,CPD ,2014-09-01T00:00:00.000Z,1435
12659,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404876,600,RUGBY RD,CPD ,2014-09-01T00:00:00.000Z,1804
12660,MOTOR VEHICLE THEFT/STOLEN AUTO,201404877,1600,GRADY AVE,CPD ,2014-09-01T00:00:00.000Z,2142
12661,ASSAULT-SIMPLE,201404878,1000,2ND ST SE,CPD ,2014-09-01T00:00:00.000Z,2301
12662,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404879,900,W MAIN ST,CPD ,2014-09-01T00:00:00.000Z,2312
12663,MOTOR VEHICLE THEFT/STOLEN AUTO,201404880,700,FOREST ST,CPD ,2014-09-02T00:00:00.000Z,0128
12664,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404881,200,MONTICELLO AVE,CPD ,2014-09-01T00:00:00.000Z,2359
12665,LARCENY-ALL OTHER LARCENY,201404882,700,BLENHEIM AVE,CPD ,2014-08-31T00:00:00.000Z,1540
12666,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404883,900,GRADY AVE,CPD ,2014-09-01T11:14:00.000Z,1114
12667,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404884,700,LEXINGTON AVE,CPD ,2014-09-02T10:10:00.000Z,1010
12668,PROPERTY-LOST,201404885,0,MONTIBELLO CIR,CPD ,2014-09-01T00:00:00.000Z,0941
12669,LARCENY-THEFT FROM MOTOR VEHICLE,201404886,300,CAROLONE AVE,CPD ,2014-09-02T00:00:00.000Z,1011
12670,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201404887,1100,SEMINOLE TR,CPD ,2014-09-03T00:00:00.000Z,0733
12671,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404888,500,LEXINGTON AVE,CPD ,2014-09-02T00:00:00.000Z,1141
12672,VIOLATE PROTECTIVE ORDER,201404890,700,E MAIN ST,CPD ,2014-09-02T00:00:00.000Z,1153
12673,MOTOR VEHICLE THEFT/STOLEN AUTO,201404891,1800,JEFFERSON PARK AVE,CPD ,2014-09-02T00:00:00.000Z,1223
12674,LARCENY-THEFT FROM BUILDING,201404892,1600,CENTER AVE,CPD ,2014-09-02T11:15:00.000Z,1115
12675,LARCENY-THEFT FROM BUILDING,201404893,800,ESTES ST,CPD ,2014-09-02T00:00:00.000Z,1247
12676,TRAFFIC-HIT AND RUN,201404894,100,E MAIN ST,CPD ,2014-09-02T00:00:00.000Z,1435
12677,PROPERTY-LOST,201404895,300,E MAIN ST,CPD ,2014-09-02T00:00:00.000Z,1456
12678,DRUG/NARCOTIC VIOLATION,201404896,700,CHERRY AVE,CPD ,2015-05-14T00:00:00.000Z,1400
12679,ASSAULT-SIMPLE,201404897,800,ST CLAIR AVE,CPD ,2014-09-02T00:00:00.000Z,1724
12680,MOTOR VEHICLE THEFT/STOLEN AUTO,201404898,200,14TH ST NW,CPD ,2014-09-02T00:00:00.000Z,1800
12681,PROPERTY-LOST,201404899,1600,EMMET ST,CPD ,2014-09-02T00:00:00.000Z,1731
12682,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404900,2500,WOODLAND DR,CPD ,2014-09-02T00:00:00.000Z,2000
12683,ASSAULT-SIMPLE,201404901,800,NASSAU ST,CPD ,2014-09-02T00:00:00.000Z,2150
12684,TRAFFIC-HIT AND RUN,201404902,100,7TH ST NE,CPD ,2014-09-02T00:00:00.000Z,1850
12685,LARCENY-ALL OTHER LARCENY,201404903,900,S 1ST ST,CPD ,2014-09-02T00:00:00.000Z,2242
12686,LARCENY-ALL OTHER LARCENY,201404904,1100,LITTLE HIGH ST,CPD ,2014-09-02T00:00:00.000Z,2015
12687,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201404905,1900,EMMET ST N,CPD ,2014-09-02T00:00:00.000Z,2009
12688,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201404906,800,BELMONT AVE,CPD ,2014-09-02T00:00:00.000Z,2030
12689,PROPERTY-FOUND/RECOVERED,201404907,600,E MARKET ST,CPD ,2014-09-02T00:00:00.000Z,2034
12690,LARCENY-THEFT FROM MOTOR VEHICLE,201404908,100,GARRETT ST,CPD ,2014-09-02T00:00:00.000Z,2320
12691,ASSIST CITIZEN-WELFARE CHECK,201404909,1800,HYDRAULIC RD,CPD ,2014-09-02T00:00:00.000Z,2137
12692,ASSAULT-SIMPLE,201404910,800,CHERRY AVE,CPD ,2014-09-02T00:00:00.000Z,2245
12693,ASSAULT-INTIMIDATION,201404911,1000,LOCUST AVE,CPD ,2014-09-02T00:00:00.000Z,2203
12694,LARCENY-ALL OTHER LARCENY,201404912,100,HILTON DR,CPD ,2014-09-03T00:00:00.000Z,0524
12695,ASSAULT-SIMPLE,201404913,100,14TH ST NW,CPD ,2014-09-03T00:00:00.000Z,0230
12696,LARCENY-THEFT FROM BUILDING,201404914,600,GROVE AVE,CPD ,2014-09-02T00:00:00.000Z,1430
12697,LARCENY-ALL OTHER LARCENY,201404915,1100,WERTLAND ST,CPD ,2014-09-02T00:00:00.000Z,1447
12698,LARCENY-ALL OTHER LARCENY,201404916,1900,JEFFERSON PARK AVE,CPD ,2014-09-02T00:00:00.000Z,1615
12699,TRAFFIC-HIT AND RUN,201404917,300,2ND ST NE,CPD ,2014-09-03T00:00:00.000Z,0910
12700,ASSAULT-SIMPLE,201404918,700,6TH ST SE,CPD ,2014-09-03T00:00:00.000Z,0944
12701,DRIVE UNDER THE INFLUENCE,201404919,1600,EMMET ST N,CPD ,2014-09-03T00:00:00.000Z,1822
12702,TOWED VEHICLE,201404920,1600,EMMET ST N,CPD ,2014-09-03T00:00:00.000Z,1232
12703,PROPERTY-LOST,201404921,300,W MAIN ST,CPD ,2014-09-03T00:00:00.000Z,1240
